Point ID,vel_0,vel_1
11994,2.01874e-09,2.01874e-09
11995,9.16116e-10,9.16116e-10
11996,1.86024e-09,1.86024e-09
11997,1.16869e-09,1.16869e-09
11998,2.37871e-09,2.37871e-09
11999,1.07793e-09,1.07793e-09
12000,2.19217e-09,2.19217e-09
12001,1.36535e-09,1.36535e-09
12002,2.78385e-09,2.78385e-09
12003,1.2648e-09,1.2648e-09
12004,2.57653e-09,2.57653e-09
12005,1.57637e-09,1.57637e-09
12006,3.22024e-09,3.22024e-09
12007,1.46949e-09,1.46949e-09
12008,2.99897e-09,2.99897e-09
12009,1.79527e-09,1.79527e-09
12010,3.67516e-09,3.67516e-09
12011,1.68521e-09,1.68521e-09
12012,3.44613e-09,3.44613e-09
12013,2.01625e-09,2.01625e-09
12014,4.13715e-09,4.13715e-09
12015,1.90584e-09,1.90584e-09
12016,3.90594e-09,3.90594e-09
12017,2.23398e-09,2.23398e-09
12018,4.59576e-09,4.59576e-09
12019,2.12584e-09,2.12584e-09
12020,4.36751e-09,4.36751e-09
12021,2.44342e-09,2.44342e-09
12022,5.04103e-09,5.04103e-09
12023,2.34005e-09,2.34005e-09
12024,4.82068e-09,4.82068e-09
12025,2.63958e-09,2.63958e-09
12026,5.46308e-09,5.46308e-09
12027,2.54347e-09,2.54347e-09
12028,5.25558e-09,5.25558e-09
12029,2.81742e-09,2.81742e-09
12030,5.85179e-09,5.85179e-09
12031,2.73111e-09,2.73111e-09
12032,5.66225e-09,5.66225e-09
12033,2.9718e-09,2.9718e-09
12034,6.19667e-09,6.19667e-09
12035,2.89787e-09,2.89787e-09
12036,6.03038e-09,6.03038e-09
12037,3.0975e-09,3.0975e-09
12038,6.48694e-09,6.48694e-09
12039,3.03856e-09,3.03856e-09
12040,6.34931e-09,6.34931e-09
12041,3.18944e-09,3.18944e-09
12042,6.7118e-09,6.7118e-09
12043,3.148e-09,3.148e-09
12044,6.60822e-09,6.60822e-09
12045,3.24284e-09,3.24284e-09
12046,6.86079e-09,6.86079e-09
12047,3.22124e-09,3.22124e-09
12048,6.79641e-09,6.79641e-09
12049,3.25355e-09,3.25355e-09
12050,6.92436e-09,6.92436e-09
12051,3.25376e-09,3.25376e-09
12052,6.9038e-09,6.9038e-09
12053,3.21835e-09,3.21835e-09
12054,6.89446e-09,6.89446e-09
12055,3.24184e-09,3.24184e-09
12056,6.92152e-09,6.92152e-09
12057,3.13531e-09,3.13531e-09
12058,6.76524e-09,6.76524e-09
12059,3.18287e-09,3.18287e-09
12060,6.84252e-09,6.84252e-09
12061,3.00415e-09,3.00415e-09
12062,6.53381e-09,6.53381e-09
12063,3.07569e-09,3.07569e-09
12064,6.66235e-09,6.66235e-09
12065,2.82657e-09,2.82657e-09
12066,6.20093e-09,6.20093e-09
12067,2.92097e-09,2.92097e-09
12068,6.37984e-09,6.37984e-09
12069,2.60647e-09,2.60647e-09
12070,5.77173e-09,5.77173e-09
12071,2.7215e-09,2.7215e-09
12072,5.99785e-09,5.99785e-09
12073,2.35018e-09,2.35018e-09
12074,5.25639e-09,5.25639e-09
12075,2.48236e-09,2.48236e-09
12076,5.52398e-09,5.52398e-09
12077,2.06642e-09,2.06642e-09
12078,4.6705e-09,4.6705e-09
12079,2.21109e-09,2.21109e-09
12080,4.97107e-09,4.97107e-09
12081,1.76611e-09,1.76611e-09
12082,4.03516e-09,4.03516e-09
12083,1.91758e-09,1.91758e-09
12084,4.35748e-09,4.35748e-09
12085,1.46186e-09,1.46186e-09
12086,3.37639e-09,3.37639e-09
12087,1.61365e-09,1.61365e-09
12088,3.70692e-09,3.70692e-09
12089,1.16699e-09,1.16699e-09
12090,2.72362e-09,2.72362e-09
12091,1.31242e-09,1.31242e-09
12092,3.04734e-09,3.04734e-09
12093,8.94331e-10,8.94331e-10
12094,2.10719e-09,2.10719e-09
12095,1.02714e-09,1.02714e-09
12096,2.40902e-09,2.40902e-09
12097,6.54728e-10,6.54728e-10
12098,1.55483e-09,1.55483e-09
12099,7.69842e-10,7.69842e-10
12100,1.82148e-09,1.82148e-09
12101,4.55587e-10,4.55587e-10
12102,1.08778e-09,1.08778e-09
12103,5.49805e-10,5.49805e-10
12104,1.30968e-09,1.30968e-09
12105,2.99892e-10,2.99892e-10
12106,7.17463e-10,7.17463e-10
12107,3.72309e-10,3.72309e-10
12108,8.90266e-10,8.90266e-10
12109,1.8601e-10,1.8601e-10
12110,4.43918e-10,4.43918e-10
12111,2.37994e-10,2.37994e-10
12112,5.69031e-10,5.69031e-10
12113,1.08452e-10,1.08452e-10
12114,2.56802e-10,2.56802e-10
12115,1.43145e-10,1.43145e-10
12116,3.4053e-10,3.4053e-10
12117,5.94325e-11,5.94325e-11
12118,1.38797e-10,1.38797e-10
12119,8.09006e-11,8.09006e-11
12120,1.90389e-10,1.90389e-10
12121,3.0694e-11,3.0694e-11
12122,7.02902e-11,7.02902e-11
12123,4.30161e-11,4.30161e-11
12124,9.95453e-11,9.95453e-11
12125,1.50169e-11,1.50169e-11
12126,3.35739e-11,3.35739e-11
12127,2.16056e-11,2.16056e-11
12128,4.89071e-11,4.89071e-11
12129,7.00376e-12,7.00376e-12
12130,1.52615e-11,1.52615e-11
12131,1.03122e-11,1.03122e-11
12132,2.27613e-11,2.27613e-11
12133,3.12988e-12,3.12988e-12
12134,6.65769e-12,6.65769e-12
12135,4.7054e-12,4.7054e-12
12136,1.01263e-11,1.01263e-11
12137,1.34302e-12,1.34302e-12
12138,2.80038e-12,2.80038e-12
12139,2.06029e-12,2.06029e-12
12140,4.33619e-12,4.33619e-12
12141,5.52688e-13,5.52688e-13
12142,1.13555e-12,1.13555e-12
12143,8.65994e-13,8.65994e-13
12144,1.79122e-12,1.79122e-12
12145,2.17427e-13,2.17427e-13
12146,4.42262e-13,4.42262e-13
12147,3.48582e-13,3.48582e-13
12148,7.12213e-13,7.12213e-13
12149,8.1465e-14,8.1465e-14
12150,1.64626e-13,1.64626e-13
12151,1.33877e-13,1.33877e-13
12152,2.71323e-13,2.71323e-13
12153,2.89801e-14,2.89801e-14
12154,5.83146e-14,5.83146e-14
12155,4.88875e-14,4.88875e-14
12156,9.85592e-14,9.85592e-14
12157,9.76704e-15,9.76704e-15
12158,1.9596e-14,1.9596e-14
12159,1.69287e-14,1.69287e-14
12160,3.40098e-14,3.40098e-14
12161,3.1147e-15,3.1147e-15
12162,6.23536e-15,6.23536e-15
12163,5.54944e-15,5.54944e-15
12164,1.11209e-14,1.11209e-14
12165,9.39314e-16,9.39314e-16
12166,1.87698e-15,1.87698e-15
12167,1.72063e-15,1.72063e-15
12168,3.44125e-15,3.44125e-15
12169,2.67864e-16,2.67864e-16
12170,5.34371e-16,5.34371e-16
12171,5.04436e-16,5.04436e-16
12172,1.00713e-15,1.00713e-15
12173,7.22499e-17,7.22499e-17
12174,1.43907e-16,1.43907e-16
12175,1.39845e-16,1.39845e-16
12176,2.78757e-16,2.78757e-16
12177,1.84417e-17,1.84417e-17
12178,3.66754e-17,3.66754e-17
12179,3.66754e-17,3.66754e-17
12180,7.29923e-17,7.29923e-17
12181,4.45768e-18,4.45768e-18
12182,8.85144e-18,8.85144e-18
12183,9.10444e-18,9.10444e-18
12184,1.8092e-17,1.8092e-17
12185,1.02125e-18,1.02125e-18
12186,2.02472e-18,2.02472e-18
12187,2.141e-18,2.141e-18
12188,4.24796e-18,4.24796e-18
12189,2.21971e-19,2.21971e-19
12190,4.39397e-19,4.39397e-19
12191,4.77381e-19,4.77381e-19
12192,9.45703e-19,9.45703e-19
12193,4.58229e-20,4.58229e-20
12194,9.05666e-20,9.05666e-20
12195,1.01029e-19,1.01029e-19
12196,1.9983e-19,1.9983e-19
12197,8.99532e-21,8.99532e-21
12198,1.7751e-20,1.7751e-20
12199,2.03173e-20,2.03173e-20
12200,4.01236e-20,4.01236e-20
12201,1.68136e-21,1.68136e-21
12202,3.31275e-21,3.31275e-21
12203,3.88743e-21,3.88743e-21
12204,7.66506e-21,7.66506e-21
12205,2.9965e-22,2.9965e-22
12206,5.89473e-22,5.89473e-22
12207,7.08625e-22,7.08625e-22
12208,1.39505e-21,1.39505e-21
12209,5.1018e-23,5.1018e-23
12210,1.00206e-22,1.00206e-22
12211,1.23245e-22,1.23245e-22
12212,2.42249e-22,2.42249e-22
12213,8.49057e-24,8.49057e-24
12214,1.66497e-23,1.66497e-23
12215,2.05489e-23,2.05489e-23
12216,4.03271e-23,4.03271e-23
12217,2.5861e-24,2.5861e-24
12218,5.06381e-24,5.06381e-24
12219,3.75156e-24,3.75156e-24
12220,7.34965e-24,7.34965e-24
12221,1.55359e-10,1.55359e-10
12222,1.49974e-10,1.49974e-10
12223,3.23143e-10,3.23143e-10
12224,1.51326e-10,1.51326e-10
12225,3.11854e-10,3.11854e-10
12226,3.14688e-10,3.14688e-10
12227,1.71177e-10,1.71177e-10
12228,3.56323e-10,3.56323e-10
12229,1.6201e-10,1.6201e-10
12230,3.37092e-10,3.37092e-10
12231,1.96479e-10,1.96479e-10
12232,4.09443e-10,4.09443e-10
12233,1.82722e-10,1.82722e-10
12234,3.80555e-10,3.80555e-10
12235,2.29846e-10,2.29846e-10
12236,4.79594e-10,4.79594e-10
12237,2.12256e-10,2.12256e-10
12238,4.42598e-10,4.42598e-10
12239,2.69588e-10,2.69588e-10
12240,5.63313e-10,5.63313e-10
12241,2.49031e-10,2.49031e-10
12242,5.19984e-10,5.19984e-10
12243,3.13937e-10,3.13937e-10
12244,6.56977e-10,6.56977e-10
12245,2.91296e-10,2.91296e-10
12246,6.09126e-10,6.09126e-10
12247,3.61186e-10,3.61186e-10
12248,7.57094e-10,7.57094e-10
12249,3.373e-10,3.373e-10
12250,7.06436e-10,7.06436e-10
12251,4.09768e-10,4.09768e-10
12252,8.60464e-10,8.60464e-10
12253,3.85402e-10,3.85402e-10
12254,8.0856e-10,8.0856e-10
12255,4.58272e-10,4.58272e-10
12256,9.64199e-10,9.64199e-10
12257,4.34113e-10,4.34113e-10
12258,9.12456e-10,9.12456e-10
12259,5.05412e-10,5.05412e-10
12260,1.06566e-09,1.06566e-09
12261,4.82089e-10,4.82089e-10
12262,1.01537e-09,1.01537e-09
12263,5.49978e-10,5.49978e-10
12264,1.16235e-09,1.16235e-09
12265,5.2809e-10,5.2809e-10
12266,1.11475e-09,1.11475e-09
12267,5.908e-10,5.908e-10
12268,1.25184e-09,1.25184e-09
12269,5.70929e-10,5.70929e-10
12270,1.20815e-09,1.20815e-09
12271,6.26718e-10,6.26718e-10
12272,1.33169e-09,1.33169e-09
12273,6.09444e-10,6.09444e-10
12274,1.29312e-09,1.29312e-09
12275,6.5658e-10,6.5658e-10
12276,1.39943e-09,1.39943e-09
12277,6.42477e-10,6.42477e-10
12278,1.36723e-09,1.36723e-09
12279,6.79266e-10,6.79266e-10
12280,1.45264e-09,1.45264e-09
12281,6.68888e-10,6.68888e-10
12282,1.428e-09,1.428e-09
12283,6.93727e-10,6.93727e-10
12284,1.48898e-09,1.48898e-09
12285,6.87586e-10,6.87586e-10
12286,1.47306e-09,1.47306e-09
12287,6.99047e-10,6.99047e-10
12288,1.50635e-09,1.50635e-09
12289,6.9758e-10,6.9758e-10
12290,1.50016e-09,1.50016e-09
12291,6.94511e-10,6.94511e-10
12292,1.50301e-09,1.50301e-09
12293,6.98045e-10,6.98045e-10
12294,1.50736e-09,1.50736e-09
12295,6.79683e-10,6.79683e-10
12296,1.47775e-09,1.47775e-09
12297,6.88398e-10,6.88398e-10
12298,1.49317e-09,1.49317e-09
12299,6.54482e-10,6.54482e-10
12300,1.43006e-09,1.43006e-09
12301,6.68368e-10,6.68368e-10
12302,1.45671e-09,1.45671e-09
12303,6.19246e-10,6.19246e-10
12304,1.3603e-09,1.3603e-09
12305,6.38079e-10,6.38079e-10
12306,1.39788e-09,1.39788e-09
12307,5.74785e-10,5.74785e-10
12308,1.2698e-09,1.2698e-09
12309,5.98098e-10,5.98098e-10
12310,1.31752e-09,1.31752e-09
12311,5.22405e-10,5.22405e-10
12312,1.16097e-09,1.16097e-09
12313,5.49484e-10,5.49484e-10
12314,1.21748e-09,1.21748e-09
12315,4.63895e-10,4.63895e-10
12316,1.03731e-09,1.03731e-09
12317,4.93786e-10,4.93786e-10
12318,1.10073e-09,1.10073e-09
12319,4.01471e-10,4.01471e-10
12320,9.03378e-10,9.03378e-10
12321,4.3302e-10,4.3302e-10
12322,9.71312e-10,9.71312e-10
12323,3.37657e-10,3.37657e-10
12324,7.64522e-10,7.64522e-10
12325,3.69572e-10,3.69572e-10
12326,8.34205e-10,8.34205e-10
12327,2.75114e-10,2.75114e-10
12328,6.26609e-10,6.26609e-10
12329,3.06062e-10,3.06062e-10
12330,6.95074e-10,6.95074e-10
12331,2.16406e-10,2.16406e-10
12332,4.95511e-10,4.95511e-10
12333,2.45132e-10,2.45132e-10
12334,5.59857e-10,5.59857e-10
12335,1.6374e-10,1.6374e-10
12336,3.7653e-10,3.7653e-10
12337,1.89201e-10,1.89201e-10
12338,4.34215e-10,4.34215e-10
12339,1.18729e-10,1.18729e-10
12340,2.73779e-10,2.73779e-10
12341,1.40206e-10,1.40206e-10
12342,3.2293e-10,3.2293e-10
12343,8.22065e-11,8.22065e-11
12344,1.89693e-10,1.89693e-10
12345,9.93874e-11,9.93874e-11
12346,2.29327e-10,2.29327e-10
12347,5.41775e-11,5.41775e-11
12348,1.24772e-10,1.24772e-10
12349,6.71615e-11,6.71615e-11
12350,1.54882e-10,1.54882e-10
12351,3.39022e-11,3.39022e-11
12352,7.76832e-11,7.76832e-11
12353,4.31408e-11,4.31408e-11
12354,9.91441e-11,9.91441e-11
12355,2.01162e-11,2.01162e-11
12356,4.5707e-11,4.5707e-11
12357,2.62899e-11,2.62899e-11
12358,6.00123e-11,6.00123e-11
12359,1.13177e-11,1.13177e-11
12360,2.54188e-11,2.54188e-11
12361,1.51885e-11,1.51885e-11
12362,3.43234e-11,3.43234e-11
12363,6.04516e-12,6.04516e-12
12364,1.3388e-11,1.3388e-11
12365,8.32426e-12,8.32426e-12
12366,1.85693e-11,1.85693e-11
12367,3.07165e-12,3.07165e-12
12368,6.70081e-12,6.70081e-12
12369,4.33537e-12,4.33537e-12
12370,9.52952e-12,9.52952e-12
12371,1.48761e-12,1.48761e-12
12372,3.19836e-12,3.19836e-12
12373,2.15015e-12,2.15015e-12
12374,4.65575e-12,4.65575e-12
12375,6.87355e-13,6.87355e-13
12376,1.45928e-12,1.45928e-12
12377,1.01705e-12,1.01705e-12
12378,2.1722e-12,2.1722e-12
12379,3.02874e-13,3.02874e-13
12380,6.36637e-13,6.36637e-13
12381,4.58951e-13,4.58951e-13
12382,9.69174e-13,9.69174e-13
12383,1.27074e-13,1.27074e-13
12384,2.65164e-13,2.65164e-13
12385,1.97373e-13,1.97373e-13
12386,4.13226e-13,4.13226e-13
12387,5.06604e-14,5.06604e-14
12388,1.0517e-13,1.0517e-13
12389,8.07374e-14,8.07374e-14
12390,1.67999e-13,1.67999e-13
12391,1.91529e-14,1.91529e-14
12392,3.96183e-14,3.96183e-14
12393,3.13489e-14,3.13489e-14
12394,6.49521e-14,6.49521e-14
12395,6.85628e-15,6.85628e-15
12396,1.41451e-14,1.41451e-14
12397,1.15333e-14,1.15333e-14
12398,2.3823e-14,2.3823e-14
12399,2.32162e-15,2.32162e-15
12400,4.77981e-15,4.77981e-15
12401,4.0152e-15,4.0152e-15
12402,8.27464e-15,8.27464e-15
12403,7.43215e-16,7.43215e-16
12404,1.52745e-15,1.52745e-15
12405,1.32177e-15,1.32177e-15
12406,2.71879e-15,2.71879e-15
12407,2.24902e-16,2.24902e-16
12408,4.6147e-16,4.6147e-16
12409,4.11295e-16,4.11295e-16
12410,8.44589e-16,8.44589e-16
12411,6.43422e-17,6.43422e-17
12412,1.31817e-16,1.31817e-16
12413,1.20977e-16,1.20977e-16
12414,2.48034e-16,2.48034e-16
12415,1.74095e-17,1.74095e-17
12416,3.56119e-17,3.56119e-17
12417,3.36452e-17,3.36452e-17
12418,6.88749e-17,6.88749e-17
12419,4.45768e-18,4.45768e-18
12420,9.10444e-18,9.10444e-18
12421,8.85144e-18,8.85144e-18
12422,1.8092e-17,1.8092e-17
12423,1.08089e-18,1.08089e-18
12424,2.20422e-18,2.20422e-18
12425,2.20422e-18,2.20422e-18
12426,4.49841e-18,4.49841e-18
12427,2.48414e-19,2.48414e-19
12428,5.05795e-19,5.05795e-19
12429,5.19984e-19,5.19984e-19
12430,1.05955e-18,1.05955e-18
12431,5.41658e-20,5.41658e-20
12432,1.10114e-19,1.10114e-19
12433,1.16311e-19,1.16311e-19
12434,2.36629e-19,2.36629e-19
12435,1.12177e-20,1.12177e-20
12436,2.27685e-20,2.27685e-20
12437,2.46941e-20,2.46941e-20
12438,5.01599e-20,5.01599e-20
12439,2.20921e-21,2.20921e-21
12440,4.4769e-21,4.4769e-21
12441,4.98209e-21,4.98209e-21
12442,1.01038e-20,1.01038e-20
12443,4.1427e-22,4.1427e-22
12444,8.38168e-22,8.38168e-22
12445,9.56341e-22,9.56341e-22
12446,1.93639e-21,1.93639e-21
12447,7.40697e-23,7.40697e-23
12448,1.49622e-22,1.49622e-22
12449,1.74893e-22,1.74893e-22
12450,3.53556e-22,3.53556e-22
12451,1.26517e-23,1.26517e-23
12452,2.5516e-23,2.5516e-23
12453,3.05164e-23,3.05164e-23
12454,6.15918e-23,6.15918e-23
12455,2.11259e-24,2.11259e-24
12456,4.25362e-24,4.25362e-24
12457,5.10464e-24,5.10464e-24
12458,1.02862e-23,1.02862e-23
12459,6.4542e-25,6.4542e-25
12460,1.29758e-24,1.29758e-24
12461,9.35295e-25,9.35295e-25
12462,1.88134e-24,1.88134e-24
12463,3.42822e-11,3.42822e-11
12464,3.31121e-11,3.31121e-11
12465,7.32029e-11,7.32029e-11
12466,3.34059e-11,3.34059e-11
12467,7.06861e-11,7.06861e-11
12468,7.1318e-11,7.1318e-11
12469,3.77167e-11,3.77167e-11
12470,8.05931e-11,8.05931e-11
12471,3.57269e-11,3.57269e-11
12472,7.63111e-11,7.63111e-11
12473,4.32013e-11,4.32013e-11
12474,9.24035e-11,9.24035e-11
12475,4.02208e-11,4.02208e-11
12476,8.5984e-11,8.5984e-11
12477,5.04154e-11,5.04154e-11
12478,1.07957e-10,1.07957e-10
12479,4.66151e-11,4.66151e-11
12480,9.97609e-11,9.97609e-11
12481,5.89772e-11,5.89772e-11
12482,1.26447e-10,1.26447e-10
12483,5.45529e-11,5.45529e-11
12484,1.16888e-10,1.16888e-10
12485,6.84861e-11,6.84861e-11
12486,1.47027e-10,1.47027e-10
12487,6.3638e-11,6.3638e-11
12488,1.36528e-10,1.36528e-10
12489,7.85555e-11,7.85555e-11
12490,1.68882e-10,1.68882e-10
12491,7.34737e-11,7.34737e-11
12492,1.57844e-10,1.57844e-10
12493,8.8831e-11,8.8831e-11
12494,1.91262e-10,1.91262e-10
12495,8.36882e-11,8.36882e-11
12496,1.8005e-10,1.8005e-10
12497,9.89938e-11,9.89938e-11
12498,2.13493e-10,2.13493e-10
12499,9.39451e-11,9.39451e-11
12500,2.02436e-10,2.02436e-10
12501,1.08756e-10,1.08756e-10
12502,2.34962e-10,2.34962e-10
12503,1.03942e-10,1.03942e-10
12504,2.24359e-10,2.24359e-10
12505,1.1785e-10,1.1785e-10
12506,2.55099e-10,2.55099e-10
12507,1.13402e-10,1.13402e-10
12508,2.45232e-10,2.45232e-10
12509,1.26021e-10,1.26021e-10
12510,2.73353e-10,2.73353e-10
12511,1.22066e-10,1.22066e-10
12512,2.64495e-10,2.64495e-10
12513,1.33025e-10,1.33025e-10
12514,2.89188e-10,2.89188e-10
12515,1.29684e-10,1.29684e-10
12516,2.81606e-10,2.81606e-10
12517,1.38623e-10,1.38623e-10
12518,3.02079e-10,3.02079e-10
12519,1.36014e-10,1.36014e-10
12520,2.96034e-10,2.96034e-10
12521,1.42592e-10,1.42592e-10
12522,3.11524e-10,3.11524e-10
12523,1.40824e-10,1.40824e-10
12524,3.07262e-10,3.07262e-10
12525,1.44734e-10,1.44734e-10
12526,3.17063e-10,3.17063e-10
12527,1.43902e-10,1.43902e-10
12528,3.14808e-10,3.14808e-10
12529,1.44887e-10,1.44887e-10
12530,3.18312e-10,3.18312e-10
12531,1.45067e-10,1.45067e-10
12532,3.18244e-10,3.18244e-10
12533,1.42941e-10,1.42941e-10
12534,3.14988e-10,3.14988e-10
12535,1.44181e-10,1.44181e-10
12536,3.17234e-10,3.17234e-10
12537,1.38853e-10,1.38853e-10
12538,3.0695e-10,3.0695e-10
12539,1.41165e-10,1.41165e-10
12540,3.11561e-10,3.11561e-10
12541,1.32661e-10,1.32661e-10
12542,2.94226e-10,2.94226e-10
12543,1.36015e-10,1.36015e-10
12544,3.01164e-10,3.01164e-10
12545,1.24494e-10,1.24494e-10
12546,2.77044e-10,2.77044e-10
12547,1.28813e-10,1.28813e-10
12548,2.86169e-10,2.86169e-10
12549,1.14576e-10,1.14576e-10
12550,2.5585e-10,2.5585e-10
12551,1.19736e-10,1.19736e-10
12552,2.66912e-10,2.66912e-10
12553,1.03231e-10,1.03231e-10
12554,2.31309e-10,2.31309e-10
12555,1.09058e-10,1.09058e-10
12556,2.43948e-10,2.43948e-10
12557,9.08665e-11,9.08665e-11
12558,2.0429e-10,2.0429e-10
12559,9.71474e-11,9.71474e-11
12560,2.18047e-10,2.18047e-10
12561,7.79609e-11,7.79609e-11
12562,1.75837e-10,1.75837e-10
12563,8.44496e-11,8.44496e-11
12564,1.90173e-10,1.90173e-10
12565,6.50307e-11,6.50307e-11
12566,1.47101e-10,1.47101e-10
12567,7.14661e-11,7.14661e-11
12568,1.61431e-10,1.61431e-10
12569,5.25921e-11,5.25921e-11
12570,1.19258e-10,1.19258e-10
12571,5.8719e-11,5.8719e-11
12572,1.32997e-10,1.32997e-10
12573,4.11152e-11,4.11152e-11
12574,9.34022e-11,9.34022e-11
12575,4.67072e-11,4.67072e-11
12576,1.0602e-10,1.0602e-10
12577,3.09776e-11,3.09776e-11
12578,7.04373e-11,7.04373e-11
12579,3.58602e-11,3.58602e-11
12580,8.15123e-11,8.15123e-11
12581,2.24258e-11,2.24258e-11
12582,5.09808e-11,5.09808e-11
12583,2.64939e-11,2.64939e-11
12584,6.02453e-11,6.02453e-11
12585,1.55552e-11,1.55552e-11
12586,3.53041e-11,3.53041e-11
12587,1.87805e-11,1.87805e-11
12588,4.26672e-11,4.26672e-11
12589,1.03122e-11,1.03122e-11
12590,2.33284e-11,2.33284e-11
12591,1.27389e-11,1.27389e-11
12592,2.88713e-11,2.88713e-11
12593,6.52086e-12,6.52086e-12
12594,1.46786e-11,1.46786e-11
12595,8.24968e-12,8.24968e-12
12596,1.86204e-11,1.86204e-11
12597,3.92786e-12,3.92786e-12
12598,8.78376e-12,8.78376e-12
12599,5.09207e-12,5.09207e-12
12600,1.14269e-11,1.14269e-11
12601,2.25215e-12,2.25215e-12
12602,4.99707e-12,4.99707e-12
12603,2.99267e-12,2.99267e-12
12604,6.66709e-12,6.66709e-12
12605,1.22897e-12,1.22897e-12
12606,2.70373e-12,2.70373e-12
12607,1.67398e-12,1.67398e-12
12608,3.69858e-12,3.69858e-12
12609,6.38273e-13,6.38273e-13
12610,1.39236e-12,1.39236e-12
12611,8.91141e-13,8.91141e-13
12612,1.95211e-12,1.95211e-12
12613,3.15451e-13,3.15451e-13
12614,6.82856e-13,6.82856e-13
12615,4.51489e-13,4.51489e-13
12616,9.80982e-13,9.80982e-13
12617,1.4828e-13,1.4828e-13
12618,3.18903e-13,3.18903e-13
12619,2.17628e-13,2.17628e-13
12620,4.6949e-13,4.6949e-13
12621,6.62252e-14,6.62252e-14
12622,1.41698e-13,1.41698e-13
12623,9.97261e-14,9.97261e-14
12624,2.13891e-13,2.13891e-13
12625,2.80662e-14,2.80662e-14
12626,5.9817e-14,5.9817e-14
12627,4.3392e-14,4.3392e-14
12628,9.26484e-14,9.26484e-14
12629,1.12716e-14,1.12716e-14
12630,2.39518e-14,2.39518e-14
12631,1.79031e-14,1.79031e-14
12632,3.80961e-14,3.80961e-14
12633,4.2848e-15,4.2848e-15
12634,9.08409e-15,9.08409e-15
12635,6.99549e-15,6.99549e-15
12636,1.4847e-14,1.4847e-14
12637,1.54049e-15,1.54049e-15
12638,3.25974e-15,3.25974e-15
12639,2.58608e-15,2.58608e-15
12640,5.4772e-15,5.4772e-15
12641,5.23541e-16,5.23541e-16
12642,1.10598e-15,1.10598e-15
12643,9.03869e-16,9.03869e-16
12644,1.91097e-15,1.91097e-15
12645,1.68156e-16,1.68156e-16
12646,3.54674e-16,3.54674e-16
12647,2.98575e-16,2.98575e-16
12648,6.30235e-16,6.30235e-16
12649,5.10461e-17,5.10461e-17
12650,1.07503e-16,1.07503e-16
12651,9.32072e-17,9.32072e-17
12652,1.96442e-16,1.96442e-16
12653,1.46491e-17,1.46491e-17
12654,3.08049e-17,3.08049e-17
12655,2.75015e-17,2.75015e-17
12656,5.78743e-17,5.78743e-17
12657,3.97603e-18,3.97603e-18
12658,8.34833e-18,8.34833e-18
12659,7.67222e-18,7.67222e-18
12660,1.61212e-17,1.61212e-17
12661,1.02125e-18,1.02125e-18
12662,2.141e-18,2.141e-18
12663,2.02472e-18,2.02472e-18
12664,4.24796e-18,4.24796e-18
12665,2.48414e-19,2.48414e-19
12666,5.19984e-19,5.19984e-19
12667,5.05795e-19,5.05795e-19
12668,1.05955e-18,1.05955e-18
12669,5.72745e-20,5.72745e-20
12670,1.197e-19,1.197e-19
12671,1.197e-19,1.197e-19
12672,2.50358e-19,2.50358e-19
12673,1.25289e-20,1.25289e-20
12674,2.61432e-20,2.61432e-20
12675,2.68611e-20,2.68611e-20
12676,5.60923e-20,5.60923e-20
12677,2.60322e-21,2.60322e-21
12678,5.42324e-21,5.42324e-21
12679,5.72152e-21,5.72152e-21
12680,1.19288e-20,1.19288e-20
12681,5.14362e-22,5.14362e-22
12682,1.06983e-21,1.06983e-21
12683,1.15812e-21,1.15812e-21
12684,2.41068e-21,2.41068e-21
12685,9.6771e-23,9.6771e-23
12686,2.00951e-22,2.00951e-22
12687,2.23042e-22,2.23042e-22
12688,4.63521e-22,4.63521e-22
12689,1.73594e-23,1.73594e-23
12690,3.59893e-23,3.59893e-23
12691,4.09245e-23,4.09245e-23
12692,8.491e-23,8.491e-23
12693,2.97492e-24,2.97492e-24
12694,6.15758e-24,6.15758e-24
12695,7.16438e-24,7.16438e-24
12696,1.48405e-23,1.48405e-23
12697,4.98455e-25,4.98455e-25
12698,1.02998e-24,1.02998e-24
12699,1.20242e-24,1.20242e-24
12700,2.48665e-24,2.48665e-24
12701,1.52758e-25,1.52758e-25
12702,3.15167e-25,3.15167e-25
12703,2.21124e-25,2.21124e-25
12704,4.56465e-25,4.56465e-25
12705,7.17475e-12,7.17475e-12
12706,6.93331e-12,6.93331e-12
12707,1.57172e-11,1.57172e-11
12708,6.99394e-12,6.99394e-12
12709,1.51848e-11,1.51848e-11
12710,1.53185e-11,1.53185e-11
12711,7.88299e-12,7.88299e-12
12712,1.72796e-11,1.72796e-11
12713,7.47276e-12,7.47276e-12
12714,1.63745e-11,1.63745e-11
12715,9.01234e-12,9.01234e-12
12716,1.97726e-11,1.97726e-11
12717,8.39888e-12,8.39888e-12
12718,1.84181e-11,1.84181e-11
12719,1.04946e-11,1.04946e-11
12720,2.30478e-11,2.30478e-11
12721,9.71425e-12,9.71425e-12
12722,2.1323e-11,2.1323e-11
12723,1.22483e-11,1.22483e-11
12724,2.69285e-11,2.69285e-11
12725,1.13428e-11,1.13428e-11
12726,2.49241e-11,2.49241e-11
12727,1.41881e-11,1.41881e-11
12728,3.1229e-11,3.1229e-11
12729,1.32002e-11,1.32002e-11
12730,2.90378e-11,2.90378e-11
